producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,producerSPM,consumerSPM
individuals_merge,2.0,frequency,3.0,ssd,5,ssd,5,0.17016841458933896,0.03079553851286061,0.13937287607647836
sifting,2.0,frequency,3.0,tmpfs,1,beegfs,1,0.23765265199210533,0.0008316581374842591,0.23682099385462108
sifting,2.0,frequency,3.0,tmpfs,2,beegfs,1,0.23773219248559158,0.0009111986309704895,0.23682099385462108
sifting,2.0,frequency,3.0,tmpfs,5,beegfs,1,0.2379485162157977,0.00112752236117663,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,1,0.23850839803112708,0.0008316581374842591,0.23767673989364282
individuals_merge,2.0,frequency,3.0,tmpfs,1,beegfs,1,0.23854229698679,0.001721303132168914,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,1,0.23858793852461332,0.0009111986309704895,0.23767673989364282
sifting,2.0,frequency,3.0,beegfs,1,beegfs,1,0.23866447575956998,0.0018434819049489102,0.23682099385462108
individuals_merge,2.0,frequency,3.0,tmpfs,2,beegfs,1,0.2387006024209307,0.0018796085663096104,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,1,0.23880426225481946,0.00112752236117663,0.23767673989364282
individuals_merge,2.0,frequency,3.0,tmpfs,5,beegfs,1,0.2391609339944006,0.0023399401397795456,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,1,0.23939804302581175,0.001721303132168914,0.23767673989364282
sifting,2.0,mutation_overlap,3.0,beegfs,1,beegfs,1,0.23952022179859173,0.0018434819049489102,0.23767673989364282
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,1,0.23955634845995244,0.0018796085663096104,0.23767673989364282
sifting,2.0,frequency,3.0,beegfs,2,beegfs,1,0.23964833990480267,0.002827346050181577,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,1,0.24001668003342236,0.0023399401397795456,0.23767673989364282
sifting,2.0,mutation_overlap,3.0,beegfs,2,beegfs,1,0.2405040859438244,0.002827346050181577,0.23767673989364282
individuals_merge,2.0,frequency,3.0,beegfs,1,beegfs,1,0.24063279146085492,0.0038117976062338544,0.23682099385462108
sifting,2.0,frequency,3.0,beegfs,5,beegfs,1,0.2411196167286627,0.004298622874041617,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,beegfs,1,beegfs,1,0.24148853749987667,0.0038117976062338544,0.23767673989364282
sifting,2.0,frequency,3.0,ssd,1,beegfs,1,0.24192060251053057,0.0050996086559094945,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,beegfs,5,beegfs,1,0.24197536276768444,0.004298622874041617,0.23767673989364282
individuals_merge,2.0,frequency,3.0,beegfs,2,beegfs,1,0.24256493525818212,0.005743941403561062,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,ssd,1,beegfs,1,0.24277634854955232,0.0050996086559094945,0.23767673989364282
individuals_merge,2.0,mutation_overlap,3.0,beegfs,2,beegfs,1,0.2434206812972039,0.005743941403561062,0.23767673989364282
sifting,2.0,frequency,3.0,ssd,2,beegfs,1,0.24379341847498642,0.006972424620365357,0.23682099385462108
sifting,2.0,mutation_overlap,3.0,ssd,2,beegfs,1,0.24464916451400817,0.006972424620365357,0.23767673989364282
individuals_merge,2.0,frequency,3.0,beegfs,5,beegfs,1,0.24556941000636087,0.00874841615173979,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,beegfs,5,beegfs,1,0.24642515604538262,0.00874841615173979,0.23767673989364282
individuals_merge,2.0,frequency,3.0,ssd,1,beegfs,1,0.24736956630233664,0.010548572447715553,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,ssd,1,beegfs,1,0.2482253123413584,0.010548572447715553,0.23767673989364282
individuals_merge,2.0,frequency,3.0,ssd,2,beegfs,1,0.25114714635428,0.014326152499658908,0.23682099385462108
sifting,2.0,frequency,3.0,ssd,5,beegfs,1,0.25179518934195316,0.014974195487332097,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,ssd,2,beegfs,1,0.25200289239330176,0.014326152499658908,0.23767673989364282
sifting,2.0,mutation_overlap,3.0,ssd,5,beegfs,1,0.25265093538097494,0.014974195487332097,0.23767673989364282
individuals_merge,2.0,frequency,3.0,ssd,5,beegfs,1,0.2676165323674817,0.03079553851286061,0.23682099385462108
individuals_merge,2.0,mutation_overlap,3.0,ssd,5,beegfs,1,0.26847227840650345,0.03079553851286061,0.23767673989364282
sifting,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,2,0.366812736804257,0.0008316581374842591,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,2,0.36689227729774326,0.0009111986309704895,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,2,0.3671086010279494,0.00112752236117663,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,2,0.36770238179894166,0.001721303132168914,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,beegfs,1,beegfs,2,0.3678245605717217,0.0018434819049489102,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,2,0.36786068723308235,0.0018796085663096104,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,2,0.3683210188065523,0.0023399401397795456,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,beegfs,2,beegfs,2,0.36880842471695435,0.002827346050181577,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,beegfs,1,beegfs,2,0.3697928762730066,0.0038117976062338544,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,beegfs,5,beegfs,2,0.37027970154081435,0.004298622874041617,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,ssd,1,beegfs,2,0.37108068732268223,0.0050996086559094945,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,beegfs,2,beegfs,2,0.3717250200703338,0.005743941403561062,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,ssd,2,beegfs,2,0.3729535032871381,0.006972424620365357,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,beegfs,5,beegfs,2,0.37472949481851253,0.00874841615173979,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,ssd,1,beegfs,2,0.37652965111448833,0.010548572447715553,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,ssd,2,beegfs,2,0.38030723116643167,0.014326152499658908,0.36598107866677276
sifting,2.0,mutation_overlap,3.0,ssd,5,beegfs,2,0.38095527415410485,0.014974195487332097,0.36598107866677276
individuals_merge,2.0,mutation_overlap,3.0,ssd,5,beegfs,2,0.39677661717963336,0.03079553851286061,0.36598107866677276
sifting,2.0,frequency,3.0,tmpfs,1,beegfs,2,0.4108774170317787,0.0008316581374842591,0.41004575889429445
sifting,2.0,frequency,3.0,tmpfs,2,beegfs,2,0.41095695752526495,0.0009111986309704895,0.41004575889429445
sifting,2.0,frequency,3.0,tmpfs,5,beegfs,2,0.4111732812554711,0.00112752236117663,0.41004575889429445
individuals_merge,2.0,frequency,3.0,tmpfs,1,beegfs,2,0.41176706202646335,0.001721303132168914,0.41004575889429445
sifting,2.0,frequency,3.0,beegfs,1,beegfs,2,0.4118892407992434,0.0018434819049489102,0.41004575889429445
individuals_merge,2.0,frequency,3.0,tmpfs,2,beegfs,2,0.41192536746060404,0.0018796085663096104,0.41004575889429445
individuals_merge,2.0,frequency,3.0,tmpfs,5,beegfs,2,0.412385699034074,0.0023399401397795456,0.41004575889429445
sifting,2.0,frequency,3.0,beegfs,2,beegfs,2,0.41287310494447604,0.002827346050181577,0.41004575889429445
individuals_merge,2.0,frequency,3.0,beegfs,1,beegfs,2,0.4138575565005283,0.0038117976062338544,0.41004575889429445
sifting,2.0,frequency,3.0,beegfs,5,beegfs,2,0.41434438176833605,0.004298622874041617,0.41004575889429445
sifting,2.0,frequency,3.0,ssd,1,beegfs,2,0.4151453675502039,0.0050996086559094945,0.41004575889429445
individuals_merge,2.0,frequency,3.0,beegfs,2,beegfs,2,0.4157897002978555,0.005743941403561062,0.41004575889429445
sifting,2.0,frequency,3.0,ssd,2,beegfs,2,0.4170181835146598,0.006972424620365357,0.41004575889429445
individuals_merge,2.0,frequency,3.0,beegfs,5,beegfs,2,0.4187941750460342,0.00874841615173979,0.41004575889429445
individuals_merge,2.0,frequency,3.0,ssd,1,beegfs,2,0.42059433134201,0.010548572447715553,0.41004575889429445
individuals_merge,2.0,frequency,3.0,ssd,2,beegfs,2,0.42437191139395336,0.014326152499658908,0.41004575889429445
sifting,2.0,frequency,3.0,ssd,5,beegfs,2,0.42501995438162654,0.014974195487332097,0.41004575889429445
individuals_merge,2.0,frequency,3.0,ssd,5,beegfs,2,0.44084129740715505,0.03079553851286061,0.41004575889429445
sifting,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,5,0.458565352873354,0.0008316581374842591,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,5,0.4586448933668402,0.0009111986309704895,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,5,0.45886121709704636,0.00112752236117663,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,1,beegfs,5,0.4594549978680386,0.001721303132168914,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,beegfs,1,beegfs,5,0.45957717664081865,0.0018434819049489102,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,2,beegfs,5,0.4596133033021793,0.0018796085663096104,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,tmpfs,5,beegfs,5,0.4600736348756493,0.0023399401397795456,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,beegfs,2,beegfs,5,0.4605610407860513,0.002827346050181577,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,beegfs,1,beegfs,5,0.46154549234210357,0.0038117976062338544,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,beegfs,5,beegfs,5,0.4620323176099113,0.004298622874041617,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,ssd,1,beegfs,5,0.4628333033917792,0.0050996086559094945,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,beegfs,2,beegfs,5,0.46347763613943077,0.005743941403561062,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,ssd,2,beegfs,5,0.46470611935623507,0.006972424620365357,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,beegfs,5,beegfs,5,0.4664821108876095,0.00874841615173979,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,ssd,1,beegfs,5,0.4682822671835853,0.010548572447715553,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,ssd,2,beegfs,5,0.47205984723552863,0.014326152499658908,0.4577336947358697
sifting,2.0,mutation_overlap,3.0,ssd,5,beegfs,5,0.4727078902232018,0.014974195487332097,0.4577336947358697
individuals_merge,2.0,mutation_overlap,3.0,ssd,5,beegfs,5,0.4885292332487303,0.03079553851286061,0.4577336947358697
sifting,2.0,frequency,3.0,tmpfs,1,beegfs,5,0.5271010105970828,0.0008316581374842591,0.5262693524595985
sifting,2.0,frequency,3.0,tmpfs,2,beegfs,5,0.5271805510905689,0.0009111986309704895,0.5262693524595985
sifting,2.0,frequency,3.0,tmpfs,5,beegfs,5,0.5273968748207751,0.00112752236117663,0.5262693524595985
individuals_merge,2.0,frequency,3.0,tmpfs,1,beegfs,5,0.5279906555917674,0.001721303132168914,0.5262693524595985
sifting,2.0,frequency,3.0,beegfs,1,beegfs,5,0.5281128343645474,0.0018434819049489102,0.5262693524595985
individuals_merge,2.0,frequency,3.0,tmpfs,2,beegfs,5,0.5281489610259081,0.0018796085663096104,0.5262693524595985
individuals_merge,2.0,frequency,3.0,tmpfs,5,beegfs,5,0.5286092925993781,0.0023399401397795456,0.5262693524595985
sifting,2.0,frequency,3.0,beegfs,2,beegfs,5,0.52909669850978,0.002827346050181577,0.5262693524595985
individuals_merge,2.0,frequency,3.0,beegfs,1,beegfs,5,0.5300811500658323,0.0038117976062338544,0.5262693524595985
sifting,2.0,frequency,3.0,beegfs,5,beegfs,5,0.5305679753336401,0.004298622874041617,0.5262693524595985
sifting,2.0,frequency,3.0,ssd,1,beegfs,5,0.531368961115508,0.0050996086559094945,0.5262693524595985
individuals_merge,2.0,frequency,3.0,beegfs,2,beegfs,5,0.5320132938631595,0.005743941403561062,0.5262693524595985
sifting,2.0,frequency,3.0,ssd,2,beegfs,5,0.5332417770799639,0.006972424620365357,0.5262693524595985
individuals_merge,2.0,frequency,3.0,beegfs,5,beegfs,5,0.5350177686113383,0.00874841615173979,0.5262693524595985
individuals_merge,2.0,frequency,3.0,ssd,1,beegfs,5,0.5368179249073141,0.010548572447715553,0.5262693524595985
individuals_merge,2.0,frequency,3.0,ssd,2,beegfs,5,0.5405955049592575,0.014326152499658908,0.5262693524595985
sifting,2.0,frequency,3.0,ssd,5,beegfs,5,0.5412435479469306,0.014974195487332097,0.5262693524595985
individuals_merge,2.0,frequency,3.0,ssd,5,beegfs,5,0.5570648909724591,0.03079553851286061,0.5262693524595985
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,60,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,1,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,2,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,30,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,8,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,8,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,5,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,2,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,20,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,2,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,8,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,10,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,23,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,3,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,4,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,12,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,12,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,150,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,3,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,12,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,8,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,12,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,2,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,5,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,24,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,11,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,11,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,8,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,3,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,5,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,5,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,22,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,11,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,15,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,5,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,11,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,3,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,2,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,3,ssd,1,0.04620494803712963,0.0,0.04620494803712963
stage_in-frequency,2.5,frequency,3.0,beegfs,60,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,1,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,2,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,30,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,8,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,8,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,5,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,2,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,20,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,2,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,8,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,10,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,23,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,3,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,4,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,12,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,12,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,150,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,3,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,12,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,8,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,12,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,2,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,5,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,24,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,11,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,11,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,8,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,3,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,5,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,5,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,22,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,11,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs,15,ssd,1,0.06654400259888169,0.0,0.06654400259888169
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,5,ssd,1,0.06654400259888169,0.0,0.06654400259888169
