,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_15p,estimated_ts_slope_beegfs-ssd_15p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_15p,estimated_ts_slope_beegfs-tmpfs_15p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_15p,estimated_ts_slope_ssd-ssd_15p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_15p,estimated_ts_slope_tmpfs-tmpfs_15p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_beegfs-ssd_10p,estimated_ts_slope_beegfs-ssd_10p,estimated_trMiB_beegfs-tmpfs_10p,estimated_ts_slope_beegfs-tmpfs_10p,estimated_trMiB_ssd-ssd_10p,estimated_ts_slope_ssd-ssd_10p,estimated_trMiB_tmpfs-tmpfs_10p,estimated_ts_slope_tmpfs-tmpfs_10p,estimated_trMiB_tmpfs-beegfs_15p,estimated_ts_slope_tmpfs-beegfs_15p,estimated_trMiB_tmpfs-beegfs_9p,estimated_ts_slope_tmpfs-beegfs_9p,estimated_trMiB_ssd-beegfs_15p,estimated_ts_slope_ssd-beegfs_15p,estimated_trMiB_ssd-beegfs_9p,estimated_ts_slope_ssd-beegfs_9p
956,0,1,3092.646098388465,27.818525314331055,96,96,0.199429728,[4],4,24,139.49036381542402,5,9432,run_mapfeature,199720-dc001,mcstrack_20160801_221500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2427.698423285933,0.6733874018191618,6684.440289790843,0.6733874018191618,86025.03953524341,0.6733874018191618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,1,1,5393.826820766832,28.03969383239746,96,96,0.991051542,[4],4,24,28.292871403854253,5,5451,run_mapfeature,200343-dc003,cloudid_20160801_181500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.84451919002,0.0012425578477010873,21592.306495374523,0.0012425578477010873,117931.78022960715,0.0012425578477010873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,0,1,3164.3153095843936,28.463193893432617,96,96,0.121853381,[4],4,24,233.58558999222694,5,9432,run_mapfeature,200343-dc003,mcstrack_20160801_181500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2433.1462880744634,0.6967172231720031,6680.974333011235,0.6967172231720031,86190.09763187687,0.6967172231720031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1,1,5231.767015226564,27.197229385375977,96,96,0.853013433,[4],4,24,31.883705851764677,5,5451,run_mapfeature,200344-dc003,cloudid_20160801_151500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169064.84229585336,0.0010873994860854815,21592.266879135117,0.0010873994860854815,117931.73785047815,0.0010873994860854815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,0,1,3070.2161789652246,27.616766929626465,96,96,0.11714528,[4],4,24,235.7480124647486,5,9432,run_mapfeature,200344-dc003,mcstrack_20160801_151500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2425.993434962546,0.6660859957569091,6685.525011249247,0.6660859957569091,85973.38220923321,0.6660859957569091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1,1,5151.6290588882775,26.7806339263916,96,96,0.844523729,[4],4,24,31.7109312702232,5,5451,run_mapfeature,200345-dc003,cloudid_20160801_111500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169064.34670023218,0.0010106742674711603,21592.247289055682,0.0010106742674711603,117931.71689416034,0.0010106742674711603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,0,1,3019.8818914334183,27.16400718688965,96,96,0.136454329,[4],4,24,199.07032181360583,5,9432,run_mapfeature,200345-dc003,mcstrack_20160801_111500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2422.167323468858,0.6497011365343158,6687.959201080646,0.6497011365343158,85857.45960374104,0.6497011365343158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,1,1,5340.625206384149,27.763126373291016,96,96,0.38901927,[4],4,24,71.36696949046,5,5451,run_mapfeature,200346-dc003,cloudid_20160802_131500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.51550547002,0.0011916218657936478,21592.29349000354,0.0011916218657936478,117931.76631722419,0.0011916218657936478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,0,1,3140.1166242578456,28.245525360107422,96,96,0.189832671,[4],4,24,148.79169750557543,5,9432,run_mapfeature,200346-dc003,mcstrack_20160802_131500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2431.3068487459236,0.6888400469589341,6682.14459282107,0.6888400469589341,86134.36674166081,0.6888400469589341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1,1,5352.9123096679505,27.827000617980957,96,96,0.953902081,[4],4,24,29.171757953194945,5,5451,run_mapfeature,200347-dc003,cloudid_20160802_071500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.5914923664,0.0012033857131471645,21592.296493640526,0.0012033857131471645,117931.76953033883,0.0012033857131471645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,0,1,3144.50328668363,28.28498363494873,96,96,0.153345115,[4],4,24,184.45311176002397,5,9432,run_mapfeature,200347-dc003,mcstrack_20160802_071500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2431.6402965873303,0.6902679969673274,6681.932451761879,0.6902679969673274,86144.46946413384,0.6902679969673274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1,1,4039.159162790698,41.40945529937744,96,96,1.18051947,[4],4,24,35.077316682779866,5,10750,run_mapfeature,200348-dc003,cloudid_20160801_003000.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,146775.75313118615,0.9814971233042636,20986.16761688724,0.9814971233042636,123476.98679798248,0.9814971233042636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,1,1,4039.159162790698,41.40945529937744,96,96,1.18051947,[4],4,24,35.077316682779866,5,10750,run_mapfeature,200348-dc003,cloudid_20160802_001500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,146775.75313118615,0.9814971233042636,20986.16761688724,0.9814971233042636,123476.98679798248,0.9814971233042636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,0,1,2337.4466528859916,42.05761528015137,96,96,0.285692483,[4],4,24,147.2128872223473,5,18867,run_mapfeature,200348-dc003,mcstrack_20160801_003000.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2370.2926782132963,0.4275542489863254,6720.962090357894,0.4275542489863254,84285.77408257221,0.4275542489863254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,0,1,2337.4466528859916,42.05761528015137,96,96,0.285692483,[4],4,24,147.2128872223473,5,18867,run_mapfeature,200348-dc003,mcstrack_20160802_001500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2370.2926782132963,0.4275542489863254,6720.962090357894,0.4275542489863254,84285.77408257221,0.4275542489863254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,1,1,5301.888644285452,27.561755180358887,96,96,0.820612627,[4],4,24,33.58680365560459,5,5451,run_mapfeature,200349-dc003,cloudid_20160802_031500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.2759476945,0.0011545349305735408,21592.284020678853,0.0011545349305735408,117931.7561874961,0.0011545349305735408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,0,1,3115.5288379983035,28.024356842041016,96,96,0.16237446,[4],4,24,172.59091634263797,5,9432,run_mapfeature,200349-dc003,mcstrack_20160802_031500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2429.4378322916323,0.6808362102859061,6683.333669735128,0.6808362102859061,86077.73973080484,0.6808362102859061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,1,1,4692.57072096863,24.3942289352417,96,96,0.533552001,[4],4,24,45.720433789998474,5,5451,run_mapfeature,200350-dc003,cloudid_20160801_061500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169061.50775458734,0.000571165288917576,21592.135070205637,0.000571165288917576,117931.59684901741,0.000571165288917576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,0,1,2742.4254664970313,24.6682710647583,96,96,0.10908596,[4],4,24,226.1360771336504,5,9432,run_mapfeature,200350-dc003,mcstrack_20160801_061500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2401.0767454850966,0.5593832898753357,6701.377124356307,0.5593832898753357,85218.46234627823,0.5593832898753357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1,1,3544.3276463034304,18.425111770629883,96,96,0.630997524,[4],4,24,29.1999747539895,5,5451,run_mapfeature,200351-dc003,cloudid_20160801_021500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,145543.44995689997,0.8204191556977313,20964.47549968073,0.8204191556977313,124041.44627189173,0.8204191556977313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,1,2070.8364079728585,18.62728977203369,96,96,0.130467953,[4],4,24,142.77291352945264,5,9432,run_mapfeature,200351-dc003,mcstrack_20160801_021500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2350.0265619649545,0.34076705988699824,6733.855487263623,0.34076705988699824,83671.75616840771,0.34076705988699824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1,1,4847.203815813612,25.19808578491211,96,96,0.607248902,[4],4,24,41.495481839359684,5,5451,run_mapfeature,200352-dc003,cloudid_20160801_071500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169062.46404905996,0.0007192132121377259,21592.17287095262,0.0007192132121377259,117931.63728603911,0.0007192132121377259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,0,1,2834.23441475827,25.49409770965576,96,96,0.176342748,[4],4,24,144.5712851750261,5,9432,run_mapfeature,200352-dc003,mcstrack_20160801_071500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2408.055512631522,0.589269015220791,6696.937200414842,0.589269015220791,85429.90335422363,0.589269015220791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1,1,5334.594936708861,27.731778144836426,96,96,0.756751926,[4],4,24,36.64579790555621,5,5451,run_mapfeature,200353-dc003,cloudid_20160802_121500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.4782125893,0.0011858483998821046,21592.29201587733,0.0011858483998821046,117931.76474029044,0.0011858483998821046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,0,1,3135.3394826123836,28.20255470275879,96,96,0.122752978,[4],4,24,229.75047255276192,5,9432,run_mapfeature,200353-dc003,mcstrack_20160802_121500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2430.943719009655,0.6872849878295519,6682.375617639076,0.6872849878295519,86123.36472427857,0.6872849878295519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1,1,5277.490001834526,27.434919357299805,96,96,0.496467267,[4],4,24,55.26027833230706,5,5451,run_mapfeature,200354-dc003,cloudid_20160801_131500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,169065.1250596395,0.0011311753234475779,21592.278056322313,0.0011311753234475779,117931.74980717736,0.0011311753234475779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,0,1,3095.039546225615,27.840054512023926,96,96,0.159480113,[4],4,24,174.56756198827077,5,9432,run_mapfeature,200354-dc003,mcstrack_20160801_131500.nc,8.0,run_idfeature,1485.2781300544739,,,,,,,,,,,,,,,,,2427.8803588755345,0.6741665189536508,6684.324541527128,0.6741665189536508,86030.55177596436,0.6741665189536508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,cp,0,4096.0,,60,60,,[4],4,15,,beegfs-ssd,60,stage_in-run_speed,,"mcstrack_20160801_191500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_001500.nc,mcstrack_20160801_041500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_151500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_071500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_181500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_081500.nc,mcstrack_20160802_091500.nc,mcstrack_20160801_051500.nc,mcstrack_20160801_061500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_111500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_111500.nc,mcstrack_20160801_121500.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcs_tracks_final_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_151500.nc,mcstrack_20160802_061500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_151500.nc",8.5,run_mapfeature,1186.6936044692993,5235.314202103255,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,cp,0,4096.0,,35,35,,[4],4,9,,beegfs-ssd,35,stage_in-run_speed,,"mcstrack_20160801_161500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_141500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_191500.nc,mcstrack_20160801_121500.nc,mcstrack_20160801_131500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_201500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_021500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_211500.nc,mcstrack_20160801_161500.nc,mcstrack_20160801_171500.nc,mcstrack_20160802_071500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_051500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_131500.nc,mcstrack_20160801_141500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_111500.nc",8.5,run_mapfeature,768.364218711853,,,5375.131098354988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,cp,0,4096.0,,60,60,,[4],4,15,,beegfs-tmpfs,60,stage_in-run_speed,,"mcstrack_20160801_191500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_001500.nc,mcstrack_20160801_041500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_151500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_071500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_181500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_081500.nc,mcstrack_20160802_091500.nc,mcstrack_20160801_051500.nc,mcstrack_20160801_061500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_111500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_111500.nc,mcstrack_20160801_121500.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcs_tracks_final_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_151500.nc,mcstrack_20160802_061500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_151500.nc",8.5,run_mapfeature,1186.6936044692993,,,,,3521.105654096243,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,cp,0,4096.0,,35,35,,[4],4,9,,beegfs-tmpfs,35,stage_in-run_speed,,"mcstrack_20160801_161500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_141500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_191500.nc,mcstrack_20160801_121500.nc,mcstrack_20160801_131500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_201500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_021500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_211500.nc,mcstrack_20160801_161500.nc,mcstrack_20160801_171500.nc,mcstrack_20160802_071500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_051500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_131500.nc,mcstrack_20160801_141500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_111500.nc",8.5,run_mapfeature,768.364218711853,,,,,,,3633.872126958053,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_in-run_speed,,"mcstrack_20160801_191500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_001500.nc,mcstrack_20160801_041500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_151500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_071500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_231500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_181500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_031500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_011500.nc,mcstrack_20160802_081500.nc,mcstrack_20160802_091500.nc,mcstrack_20160801_051500.nc,mcstrack_20160801_061500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_111500.nc,mcstrack_20160802_121500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_091500.nc,mcstrack_20160801_111500.nc,mcstrack_20160801_121500.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcs_tracks_final_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_031500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_151500.nc,mcstrack_20160802_061500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_151500.nc",8.5,run_mapfeature,1186.6936044692993,,,,,,,,,101.68902838162637,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,scp,0,4096.0,,35,35,,[4],4,9,,ssd-ssd,35,stage_in-run_speed,,"mcstrack_20160801_161500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_171500.nc,mcstrack_20160802_181500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_161500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_141500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_191500.nc,mcstrack_20160801_121500.nc,mcstrack_20160801_131500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_201500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_211500.nc,mcstrack_20160801_011500.nc,mcstrack_20160801_021500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_211500.nc,mcstrack_20160801_161500.nc,mcstrack_20160801_171500.nc,mcstrack_20160802_071500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_051500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_131500.nc,mcstrack_20160801_141500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_111500.nc",8.5,run_mapfeature,768.364218711853,,,,,,,,,,,101.88319349444873,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
