,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-tmpfs_16p,estimated_ts_slope_beegfs-tmpfs_16p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_16p,estimated_ts_slope_beegfs-ssd_16p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_ssd_13p,estimated_ts_slope_ssd_13p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_ssd_34p,estimated_ts_slope_ssd_34p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_beegfs_13p,estimated_ts_slope_beegfs_13p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_beegfs_34p,estimated_ts_slope_beegfs_34p,estimated_trMiB_beegfs-ssd_13p,estimated_ts_slope_beegfs-ssd_13p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-tmpfs_13p,estimated_ts_slope_beegfs-tmpfs_13p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_ssd-ssd_13p,estimated_ts_slope_ssd-ssd_13p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_13p,estimated_ts_slope_tmpfs-tmpfs_13p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_34p,estimated_ts_slope_beegfs-ssd_34p,estimated_trMiB_beegfs-ssd_17p,estimated_ts_slope_beegfs-ssd_17p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_34p,estimated_ts_slope_beegfs-tmpfs_34p,estimated_trMiB_beegfs-tmpfs_17p,estimated_ts_slope_beegfs-tmpfs_17p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_34p,estimated_ts_slope_ssd-ssd_34p,estimated_trMiB_ssd-ssd_17p,estimated_ts_slope_ssd-ssd_17p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_34p,estimated_ts_slope_tmpfs-tmpfs_34p,estimated_trMiB_tmpfs-tmpfs_17p,estimated_ts_slope_tmpfs-tmpfs_17p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_13p,estimated_ts_slope_tmpfs-beegfs_13p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_13p,estimated_ts_slope_ssd-beegfs_13p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
341,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,read,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,read,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,read,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,write,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,0.01698589324951172,,,,,,,,,,,,,1314.0372977265301,0.0003415575214460784,,,,,,,,,,,,,,,1985.1092333333331,0.0003415575214460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,write,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,0.01698589324951172,,,,,,,,,,,,,1314.0372977265301,0.0003415575214460784,,,,,,,,,,,,,,,1985.1092333333331,0.0003415575214460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,write,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2.0,openmm,0.01698589324951172,,,,,,,,,,,,,1314.0372977265301,0.0003415575214460784,,,,,,,,,,,,,,,1985.1092333333331,0.0003415575214460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-ssd,13,stage_out-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",2.5,inference,2095.315203666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119.8721875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
