operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,totalTime,numNodes,tasksPerNode,parallelism,trMiB,storageType
cp,0,4096,5120,2,-1,32,0,2,215.6,ssd-beegfs
cp,0,4096,5120,4,-1,32,0,4,526.84,beegfs-ssd
cp,0,4096,5120,4,-1,32,0,4,390.58,ssd-beegfs
cp,0,4096,5120,8,-1,32,0,8,1013.95,beegfs-ssd
cp,0,4096,5120,8,-1,32,0,8,578.39,ssd-beegfs
cp,0,4096,5120,16,-1,32,0,16,1809.62,beegfs-ssd
cp,0,4096,5120,16,-1,32,0,16,589.71,ssd-beegfs
cp,0,4096,5120,32,-1,32,1,32,2092.68,beegfs-ssd
cp,0,4096,5120,32,-1,32,1,32,600.11,ssd-beegfs
cp,0,4096,5120,64,-1,32,2,64,2154.93,beegfs-ssd
cp,0,4096,5120,64,-1,32,2,64,604.12,ssd-beegfs
cp,0,4096,5120,128,-1,32,4,128,2175.36,beegfs-ssd
cp,0,4096,5120,128,-1,32,4,128,604.31,ssd-beegfs
cp,0,4096,5120,2,-1,2,1,2,282.37,beegfs-ssd
cp,0,4096,5120,2,-1,2,1,2,82.06,ssd-beegfs
cp,0,4096,5120,4,-1,2,2,4,521.84,beegfs-ssd
cp,0,4096,5120,4,-1,2,2,4,101.48,ssd-beegfs
cp,0,4096,5120,8,-1,2,4,8,1026.75,beegfs-ssd
cp,0,4096,5120,8,-1,2,4,8,105.11,ssd-beegfs
cp,0,4096,5120,16,-1,2,8,16,1831.11,beegfs-ssd
cp,0,4096,5120,16,-1,2,8,16,98.12,ssd-beegfs
cp,0,4096,5120,32,-1,2,16,32,1875.72,beegfs-ssd
cp,0,4096,5120,32,-1,2,16,32,107.58,ssd-beegfs
cp,0,4096,5120,64,-1,2,32,64,1884.57,beegfs-ssd
cp,0,4096,5120,64,-1,2,32,64,107.72,ssd-beegfs
cp,0,4096,5120,128,-1,2,64,128,1885.77,beegfs-ssd
cp,0,4096,5120,128,-1,2,64,128,100.35,ssd-beegfs
cp,0,4096,5120,2,-1,2,1,2,263.4,beegfs-ssd
cp,0,4096,5120,2,-1,2,1,2,91.67,ssd-beegfs
cp,0,4096,5120,4,-1,2,2,4,503.58,beegfs-ssd
cp,0,4096,5120,4,-1,2,2,4,100.9,ssd-beegfs
cp,0,4096,5120,8,-1,2,4,8,952.69,beegfs-ssd
cp,0,4096,5120,8,-1,2,4,8,96.92,ssd-beegfs
cp,0,4096,5120,16,-1,2,8,16,1829.53,beegfs-ssd
cp,0,4096,5120,16,-1,2,8,16,106.69,ssd-beegfs
cp,0,4096,5120,32,-1,2,16,32,1902.52,beegfs-ssd
cp,0,4096,5120,32,-1,2,16,32,107.61,ssd-beegfs
cp,0,4096,5120,64,-1,2,32,64,1881.2,beegfs-ssd
cp,0,4096,5120,64,-1,2,32,64,107.62,ssd-beegfs
cp,0,4096,5120,128,-1,2,64,128,1870.19,beegfs-ssd
cp,0,4096,5120,128,-1,2,64,128,107.76,ssd-beegfs
cp,0,4096,5120,2,-1,2,1,2,240.11,beegfs-ssd
cp,0,4096,5120,2,-1,2,1,2,90.75,ssd-beegfs
cp,0,4096,5120,4,-1,2,2,4,534.72,beegfs-ssd
cp,0,4096,5120,4,-1,2,2,4,101.37,ssd-beegfs
cp,0,4096,5120,8,-1,2,4,8,1084.11,beegfs-ssd
cp,0,4096,5120,8,-1,2,4,8,105.06,ssd-beegfs
cp,0,4096,5120,16,-1,2,8,16,1824.51,beegfs-ssd
cp,0,4096,5120,16,-1,2,8,16,103.96,ssd-beegfs
cp,0,4096,5120,32,-1,2,16,32,1904.67,beegfs-ssd
cp,0,4096,5120,32,-1,2,16,32,107.22,ssd-beegfs
cp,0,4096,5120,64,-1,2,32,64,1905.02,beegfs-ssd
cp,0,4096,5120,64,-1,2,32,64,107.05,ssd-beegfs
cp,0,4096,5120,128,-1,2,64,128,1885.29,beegfs-ssd
cp,0,4096,5120,128,-1,2,64,128,101.91,ssd-beegfs
cp,0,4096,5120,2,-1,4,0,2,311.42,beegfs-ssd
cp,0,4096,5120,2,-1,4,0,2,206.08,ssd-beegfs
cp,0,4096,5120,4,-1,4,1,4,568.14,beegfs-ssd
cp,0,4096,5120,4,-1,4,1,4,357.32,ssd-beegfs
cp,0,4096,5120,8,-1,4,2,8,1057.62,beegfs-ssd
cp,0,4096,5120,8,-1,4,2,8,587.79,ssd-beegfs
cp,0,4096,5120,16,-1,4,4,16,1838.88,beegfs-ssd
cp,0,4096,5120,16,-1,4,4,16,584.2,ssd-beegfs
cp,0,4096,5120,32,-1,4,8,32,2044.33,beegfs-ssd
cp,0,4096,5120,32,-1,4,8,32,581.95,ssd-beegfs
cp,0,4096,5120,64,-1,4,16,64,2121.2,beegfs-ssd
cp,0,4096,5120,64,-1,4,16,64,605.27,ssd-beegfs
cp,0,4096,5120,128,-1,4,32,128,2122.05,beegfs-ssd
cp,0,4096,5120,128,-1,4,32,128,606.25,ssd-beegfs
cp,0,4096,5120,2,-1,4,0,2,276.04,beegfs-ssd
cp,0,4096,5120,2,-1,4,0,2,214.59,ssd-beegfs
cp,0,4096,5120,4,-1,4,1,4,499.15,beegfs-ssd
cp,0,4096,5120,4,-1,4,1,4,397.29,ssd-beegfs
cp,0,4096,5120,8,-1,4,2,8,1039.46,beegfs-ssd
cp,0,4096,5120,8,-1,4,2,8,596.13,ssd-beegfs
cp,0,4096,5120,16,-1,4,4,16,1768.82,beegfs-ssd
cp,0,4096,5120,16,-1,4,4,16,606.34,ssd-beegfs
cp,0,4096,5120,32,-1,4,8,32,1993.62,beegfs-ssd
cp,0,4096,5120,32,-1,4,8,32,606.87,ssd-beegfs
cp,0,4096,5120,64,-1,4,16,64,2108.63,beegfs-ssd
cp,0,4096,5120,64,-1,4,16,64,601.68,ssd-beegfs
cp,0,4096,5120,128,-1,4,32,128,2097.2,beegfs-ssd
cp,0,4096,5120,128,-1,4,32,128,605.73,ssd-beegfs
cp,0,4096,5120,2,-1,4,0,2,274.08,beegfs-ssd
cp,0,4096,5120,2,-1,4,0,2,218.33,ssd-beegfs
cp,0,4096,5120,4,-1,4,1,4,500.53,beegfs-ssd
cp,0,4096,5120,4,-1,4,1,4,390.56,ssd-beegfs
cp,0,4096,5120,8,-1,4,2,8,801.48,beegfs-ssd
cp,0,4096,5120,8,-1,4,2,8,584.62,ssd-beegfs
cp,0,4096,5120,16,-1,4,4,16,1127.97,beegfs-ssd
cp,0,4096,5120,16,-1,4,4,16,586.15,ssd-beegfs
cp,0,4096,5120,32,-1,4,8,32,1628.55,beegfs-ssd
cp,0,4096,5120,32,-1,4,8,32,602.77,ssd-beegfs
cp,0,4096,5120,64,-1,4,16,64,1957.14,beegfs-ssd
cp,0,4096,5120,64,-1,4,16,64,602.07,ssd-beegfs
cp,0,4096,5120,128,-1,4,32,128,2096.02,beegfs-ssd
cp,0,4096,5120,128,-1,4,32,128,596.36,ssd-beegfs
cp,0,4096,51200,2,-1,1,2,2,7.63,beegfs-ssd
cp,0,4096,51200,2,-1,1,2,2,175.98,ssd-beegfs
cp,0,4096,51200,4,-1,1,4,4,10.17,beegfs-ssd
cp,0,4096,51200,4,-1,1,4,4,40.03,ssd-beegfs
cp,0,4096,51200,8,-1,1,8,8,9.79,beegfs-ssd
cp,0,4096,51200,8,-1,1,8,8,50.65,ssd-beegfs
cp,0,4096,51200,16,-1,1,16,16,4.71,beegfs-ssd
cp,0,4096,51200,16,-1,1,16,16,53.14,ssd-beegfs
cp,0,4096,51200,64,-1,1,64,64,13.03,beegfs-ssd
cp,0,4096,51200,64,-1,1,64,64,69.92,ssd-beegfs
cp,0,4096,51200,128,-1,1,128,128,6.11,beegfs-ssd
cp,0,4096,51200,128,-1,1,128,128,52.91,ssd-beegfs
cp,0,4096,51200,2,-1,1,2,2,7.88,beegfs-ssd
cp,0,4096,51200,2,-1,1,2,2,22.09,ssd-beegfs
cp,0,4096,51200,4,-1,1,4,4,8.85,beegfs-ssd
cp,0,4096,51200,4,-1,1,4,4,33.84,ssd-beegfs
cp,0,4096,51200,8,-1,1,8,8,8.59,beegfs-ssd
cp,0,4096,51200,8,-1,1,8,8,69,ssd-beegfs
cp,0,4096,51200,16,-1,1,16,16,6.05,beegfs-ssd
cp,0,4096,51200,16,-1,1,16,16,52.68,ssd-beegfs
cp,0,4096,51200,32,-1,1,32,32,8.05,beegfs-ssd
cp,0,4096,51200,32,-1,1,32,32,52.93,ssd-beegfs
cp,0,4096,51200,64,-1,1,64,64,8.35,beegfs-ssd
cp,0,4096,51200,64,-1,1,64,64,53.26,ssd-beegfs
cp,0,4096,51200,128,-1,1,128,128,7.07,beegfs-ssd
cp,0,4096,51200,128,-1,1,128,128,52.83,ssd-beegfs
cp,0,4096,51200,2,-1,1,2,2,8.55,beegfs-ssd
cp,0,4096,51200,2,-1,1,2,2,30.54,ssd-beegfs
cp,0,4096,51200,4,-1,1,4,4,10.45,beegfs-ssd
cp,0,4096,51200,4,-1,1,4,4,43.14,ssd-beegfs
cp,0,4096,51200,8,-1,1,8,8,9.78,beegfs-ssd
cp,0,4096,51200,8,-1,1,8,8,51,ssd-beegfs
cp,0,4096,51200,16,-1,1,16,16,6.06,beegfs-ssd
cp,0,4096,51200,16,-1,1,16,16,56.76,ssd-beegfs
cp,0,4096,51200,32,-1,1,32,32,130.12,beegfs-ssd
cp,0,4096,51200,32,-1,1,32,32,132.82,ssd-beegfs
cp,0,4096,51200,64,-1,1,64,64,5.18,beegfs-ssd
cp,0,4096,51200,64,-1,1,64,64,52.75,ssd-beegfs
cp,0,4096,51200,128,-1,1,128,128,7.33,beegfs-ssd
cp,0,4096,51200,128,-1,1,128,128,61.18,ssd-beegfs
cp,0,4096,51200,2,-1,16,0,2,12.63,beegfs-ssd
cp,0,4096,51200,2,-1,16,0,2,22.05,ssd-beegfs
cp,0,4096,51200,4,-1,16,0,4,11.18,beegfs-ssd
cp,0,4096,51200,4,-1,16,0,4,34.64,ssd-beegfs
cp,0,4096,51200,8,-1,16,0,8,9.69,beegfs-ssd
cp,0,4096,51200,8,-1,16,0,8,50.89,ssd-beegfs
cp,0,4096,51200,16,-1,16,1,16,7.77,beegfs-ssd
cp,0,4096,51200,16,-1,16,1,16,52.33,ssd-beegfs
cp,0,4096,51200,32,-1,16,2,32,9.82,beegfs-ssd
cp,0,4096,51200,32,-1,16,2,32,52.44,ssd-beegfs
cp,0,4096,51200,64,-1,16,4,64,9.47,beegfs-ssd
cp,0,4096,51200,64,-1,16,4,64,52.94,ssd-beegfs
cp,0,4096,51200,128,-1,16,8,128,9.01,beegfs-ssd
cp,0,4096,51200,128,-1,16,8,128,61.4,ssd-beegfs
cp,0,4096,51200,2,-1,16,0,2,12.21,beegfs-ssd
cp,0,4096,51200,2,-1,16,0,2,79.48,ssd-beegfs
cp,0,4096,51200,4,-1,16,0,4,10.7,beegfs-ssd
cp,0,4096,51200,4,-1,16,0,4,34.63,ssd-beegfs
cp,0,4096,51200,8,-1,16,0,8,11.59,beegfs-ssd
cp,0,4096,51200,8,-1,16,0,8,50.98,ssd-beegfs
cp,0,4096,51200,16,-1,16,1,16,7.9,beegfs-ssd
cp,0,4096,51200,16,-1,16,1,16,52.99,ssd-beegfs
cp,0,4096,51200,32,-1,16,2,32,12.71,beegfs-ssd
cp,0,4096,51200,32,-1,16,2,32,52.56,ssd-beegfs
cp,0,4096,51200,64,-1,16,4,64,9.99,beegfs-ssd
cp,0,4096,51200,64,-1,16,4,64,52.8,ssd-beegfs
cp,0,4096,51200,128,-1,16,8,128,10.01,beegfs-ssd
cp,0,4096,51200,128,-1,16,8,128,52.79,ssd-beegfs
cp,0,4096,51200,2,-1,16,0,2,11.42,beegfs-ssd
cp,0,4096,51200,2,-1,16,0,2,20.7,ssd-beegfs
cp,0,4096,51200,4,-1,16,0,4,10.3,beegfs-ssd
cp,0,4096,51200,4,-1,16,0,4,46.32,ssd-beegfs
cp,0,4096,51200,8,-1,16,0,8,9.03,beegfs-ssd
cp,0,4096,51200,8,-1,16,0,8,53.29,ssd-beegfs
cp,0,4096,51200,16,-1,16,1,16,9.89,beegfs-ssd
cp,0,4096,51200,16,-1,16,1,16,52.74,ssd-beegfs
cp,0,4096,51200,32,-1,16,2,32,11.75,beegfs-ssd
cp,0,4096,51200,32,-1,16,2,32,52.63,ssd-beegfs
cp,0,4096,51200,64,-1,16,4,64,9.6,beegfs-ssd
cp,0,4096,51200,64,-1,16,4,64,52.95,ssd-beegfs
cp,0,4096,51200,128,-1,16,8,128,9.47,beegfs-ssd
cp,0,4096,51200,128,-1,16,8,128,67.34,ssd-beegfs
cp,0,4096,51200,2,-1,8,0,2,9.66,beegfs-ssd
cp,0,4096,51200,2,-1,8,0,2,8.97,ssd-beegfs
cp,0,4096,51200,4,-1,8,0,4,8.95,beegfs-ssd
cp,0,4096,51200,4,-1,8,0,4,10.1,ssd-beegfs
cp,0,4096,51200,8,-1,8,1,8,8.4,beegfs-ssd
cp,0,4096,51200,8,-1,8,1,8,10.4,ssd-beegfs
cp,0,4096,51200,16,-1,8,2,16,8.75,beegfs-ssd
cp,0,4096,51200,16,-1,8,2,16,10.58,ssd-beegfs
cp,0,4096,51200,32,-1,8,4,32,9.41,beegfs-ssd
cp,0,4096,51200,32,-1,8,4,32,10.76,ssd-beegfs
cp,0,4096,51200,64,-1,8,8,64,8.21,beegfs-ssd
cp,0,4096,51200,64,-1,8,8,64,10.75,ssd-beegfs
cp,0,4096,51200,128,-1,8,16,128,7.95,beegfs-ssd
cp,0,4096,51200,128,-1,8,16,128,10.78,ssd-beegfs
cp,0,4096,51200,2,-1,8,0,2,10.25,beegfs-ssd
cp,0,4096,51200,2,-1,8,0,2,8.99,ssd-beegfs
cp,0,4096,51200,4,-1,8,0,4,8.7,beegfs-ssd
cp,0,4096,51200,4,-1,8,0,4,10.09,ssd-beegfs
cp,0,4096,51200,8,-1,8,1,8,9.31,beegfs-ssd
cp,0,4096,51200,8,-1,8,1,8,10.49,ssd-beegfs
cp,0,4096,51200,16,-1,8,2,16,9.59,beegfs-ssd
cp,0,4096,51200,16,-1,8,2,16,10.59,ssd-beegfs
cp,0,4096,51200,32,-1,8,4,32,10.59,beegfs-ssd
cp,0,4096,51200,32,-1,8,4,32,10.76,ssd-beegfs
cp,0,4096,51200,64,-1,8,8,64,11.6,beegfs-ssd
cp,0,4096,51200,64,-1,8,8,64,10.78,ssd-beegfs
cp,0,4096,51200,128,-1,8,16,128,10.77,beegfs-ssd
cp,0,4096,51200,128,-1,8,16,128,10.75,ssd-beegfs
cp,0,4096,51200,2,-1,8,0,2,13.13,beegfs-ssd
cp,0,4096,51200,2,-1,8,0,2,9.01,ssd-beegfs
cp,0,4096,51200,4,-1,8,0,4,11.48,beegfs-ssd
cp,0,4096,51200,4,-1,8,0,4,10.08,ssd-beegfs
cp,0,4096,51200,8,-1,8,1,8,11.62,beegfs-ssd
cp,0,4096,51200,8,-1,8,1,8,10.43,ssd-beegfs
cp,0,4096,51200,16,-1,8,2,16,11.51,beegfs-ssd
cp,0,4096,51200,16,-1,8,2,16,10.63,ssd-beegfs
cp,0,4096,51200,32,-1,8,4,32,10.95,beegfs-ssd
cp,0,4096,51200,32,-1,8,4,32,10.7,ssd-beegfs
cp,0,4096,51200,64,-1,8,8,64,11.53,beegfs-ssd
cp,0,4096,51200,64,-1,8,8,64,10.7,ssd-beegfs
cp,0,4096,51200,128,-1,8,16,128,13.43,beegfs-ssd
cp,0,4096,51200,128,-1,8,16,128,10.72,ssd-beegfs
cp,0,4096,51200,2,-1,32,0,2,11.37,beegfs-ssd
cp,0,4096,51200,2,-1,32,0,2,22.05,ssd-beegfs
cp,0,4096,51200,4,-1,32,0,4,10.21,beegfs-ssd
cp,0,4096,51200,4,-1,32,0,4,34.6,ssd-beegfs
cp,0,4096,51200,8,-1,32,0,8,9.83,beegfs-ssd
cp,0,4096,51200,8,-1,32,0,8,50.98,ssd-beegfs
cp,0,4096,51200,16,-1,32,0,16,10.3,beegfs-ssd
cp,0,4096,51200,16,-1,32,0,16,52.82,ssd-beegfs
cp,0,4096,51200,32,-1,32,1,32,9.78,beegfs-ssd
cp,0,4096,51200,32,-1,32,1,32,52.66,ssd-beegfs
cp,0,4096,51200,64,-1,32,2,64,10.06,beegfs-ssd
cp,0,4096,51200,64,-1,32,2,64,52.7,ssd-beegfs
cp,0,4096,51200,128,-1,32,4,128,9.76,beegfs-ssd
cp,0,4096,51200,128,-1,32,4,128,52.65,ssd-beegfs
cp,0,4096,51200,2,-1,32,0,2,10.02,beegfs-ssd
cp,0,4096,51200,2,-1,32,0,2,21.33,ssd-beegfs
cp,0,4096,51200,4,-1,32,0,4,10.66,beegfs-ssd
cp,0,4096,51200,4,-1,32,0,4,33.19,ssd-beegfs
cp,0,4096,51200,8,-1,32,0,8,9.91,beegfs-ssd
cp,0,4096,51200,8,-1,32,0,8,51,ssd-beegfs
cp,0,4096,51200,16,-1,32,0,16,9.58,beegfs-ssd
cp,0,4096,51200,16,-1,32,0,16,52.49,ssd-beegfs
cp,0,4096,51200,32,-1,32,1,32,9.69,beegfs-ssd
cp,0,4096,51200,32,-1,32,1,32,52.5,ssd-beegfs
cp,0,4096,51200,64,-1,32,2,64,10.17,beegfs-ssd
cp,0,4096,51200,64,-1,32,2,64,52.92,ssd-beegfs
cp,0,4096,51200,128,-1,32,4,128,10.09,beegfs-ssd
cp,0,4096,51200,128,-1,32,4,128,52.86,ssd-beegfs
cp,0,4096,51200,2,-1,32,0,2,11.45,beegfs-ssd
cp,0,4096,51200,2,-1,32,0,2,20.9,ssd-beegfs
cp,0,4096,51200,4,-1,32,0,4,12.12,beegfs-ssd
cp,0,4096,51200,4,-1,32,0,4,34.63,ssd-beegfs
cp,0,4096,51200,8,-1,32,0,8,11.01,beegfs-ssd
cp,0,4096,51200,8,-1,32,0,8,50.13,ssd-beegfs
cp,0,4096,51200,16,-1,32,0,16,8.57,beegfs-ssd
cp,0,4096,51200,16,-1,32,0,16,52.64,ssd-beegfs
cp,0,4096,51200,32,-1,32,1,32,10.69,beegfs-ssd
cp,0,4096,51200,32,-1,32,1,32,52.71,ssd-beegfs
cp,0,4096,51200,64,-1,32,2,64,10.65,beegfs-ssd
cp,0,4096,51200,64,-1,32,2,64,52.74,ssd-beegfs
cp,0,4096,51200,128,-1,32,4,128,9.82,beegfs-ssd
cp,0,4096,51200,128,-1,32,4,128,52.65,ssd-beegfs
cp,0,4096,51200,2,-1,2,1,2,9.23,beegfs-ssd
cp,0,4096,51200,2,-1,2,1,2,9.15,ssd-beegfs
cp,0,4096,51200,4,-1,2,2,4,9.02,beegfs-ssd
cp,0,4096,51200,4,-1,2,2,4,10.08,ssd-beegfs
cp,0,4096,51200,8,-1,2,4,8,8.95,beegfs-ssd
cp,0,4096,51200,8,-1,2,4,8,10.42,ssd-beegfs
cp,0,4096,51200,16,-1,2,8,16,8.29,beegfs-ssd
cp,0,4096,51200,16,-1,2,8,16,10.58,ssd-beegfs
cp,0,4096,51200,32,-1,2,16,32,12.47,beegfs-ssd
cp,0,4096,51200,32,-1,2,16,32,10.76,ssd-beegfs
cp,0,4096,51200,64,-1,2,32,64,11.81,beegfs-ssd
cp,0,4096,51200,64,-1,2,32,64,10.76,ssd-beegfs
cp,0,4096,51200,128,-1,2,64,128,11.92,beegfs-ssd
cp,0,4096,51200,128,-1,2,64,128,10.75,ssd-beegfs
cp,0,4096,51200,2,-1,2,1,2,8.77,beegfs-ssd
cp,0,4096,51200,2,-1,2,1,2,8.95,ssd-beegfs
cp,0,4096,51200,4,-1,2,2,4,10.76,beegfs-ssd
cp,0,4096,51200,4,-1,2,2,4,10.1,ssd-beegfs
cp,0,4096,51200,8,-1,2,4,8,10.58,beegfs-ssd
cp,0,4096,51200,8,-1,2,4,8,10.43,ssd-beegfs
cp,0,4096,51200,16,-1,2,8,16,10.63,beegfs-ssd
cp,0,4096,51200,16,-1,2,8,16,10.59,ssd-beegfs
cp,0,4096,51200,32,-1,2,16,32,12.02,beegfs-ssd
cp,0,4096,51200,32,-1,2,16,32,10.76,ssd-beegfs
cp,0,4096,51200,64,-1,2,32,64,12.02,beegfs-ssd
cp,0,4096,51200,64,-1,2,32,64,10.76,ssd-beegfs
cp,0,4096,51200,128,-1,2,64,128,9.5,beegfs-ssd
cp,0,4096,51200,128,-1,2,64,128,10.77,ssd-beegfs
cp,0,4096,51200,2,-1,2,1,2,11.05,beegfs-ssd
cp,0,4096,51200,2,-1,2,1,2,9.03,ssd-beegfs
cp,0,4096,51200,4,-1,2,2,4,10.9,beegfs-ssd
cp,0,4096,51200,4,-1,2,2,4,10.08,ssd-beegfs
cp,0,4096,51200,8,-1,2,4,8,9.07,beegfs-ssd
cp,0,4096,51200,8,-1,2,4,8,10.4,ssd-beegfs
cp,0,4096,51200,16,-1,2,8,16,11.47,beegfs-ssd
cp,0,4096,51200,16,-1,2,8,16,10.59,ssd-beegfs
cp,0,4096,51200,32,-1,2,16,32,12.38,beegfs-ssd
cp,0,4096,51200,32,-1,2,16,32,10.76,ssd-beegfs
cp,0,4096,51200,64,-1,2,32,64,10.36,beegfs-ssd
cp,0,4096,51200,64,-1,2,32,64,10.78,ssd-beegfs
cp,0,4096,51200,128,-1,2,64,128,10.37,beegfs-ssd
cp,0,4096,51200,128,-1,2,64,128,10.7,ssd-beegfs
cp,0,4096,51200,2,-1,4,0,2,12.81,beegfs-ssd
cp,0,4096,51200,2,-1,4,0,2,20.12,ssd-beegfs
cp,0,4096,51200,4,-1,4,1,4,9.54,beegfs-ssd
cp,0,4096,51200,4,-1,4,1,4,35.06,ssd-beegfs
cp,0,4096,51200,8,-1,4,2,8,7.86,beegfs-ssd
cp,0,4096,51200,8,-1,4,2,8,50.84,ssd-beegfs
cp,0,4096,51200,16,-1,4,4,16,6.11,beegfs-ssd
cp,0,4096,51200,16,-1,4,4,16,52.99,ssd-beegfs
cp,0,4096,51200,32,-1,4,8,32,6.99,beegfs-ssd
cp,0,4096,51200,32,-1,4,8,32,52.91,ssd-beegfs
cp,0,4096,51200,64,-1,4,16,64,8.05,beegfs-ssd
cp,0,4096,51200,64,-1,4,16,64,53.2,ssd-beegfs
cp,0,4096,51200,128,-1,4,32,128,6.56,beegfs-ssd
cp,0,4096,51200,128,-1,4,32,128,52.6,ssd-beegfs
cp,0,4096,51200,2,-1,4,0,2,8.22,beegfs-ssd
cp,0,4096,51200,2,-1,4,0,2,20.55,ssd-beegfs
cp,0,4096,51200,4,-1,4,1,4,10.38,beegfs-ssd
cp,0,4096,51200,4,-1,4,1,4,34.18,ssd-beegfs
cp,0,4096,51200,8,-1,4,2,8,9.81,beegfs-ssd
cp,0,4096,51200,8,-1,4,2,8,50.53,ssd-beegfs
cp,0,4096,51200,16,-1,4,4,16,5.66,beegfs-ssd
cp,0,4096,51200,16,-1,4,4,16,52.58,ssd-beegfs
cp,0,4096,51200,32,-1,4,8,32,6.47,beegfs-ssd
cp,0,4096,51200,32,-1,4,8,32,52.86,ssd-beegfs
cp,0,4096,51200,64,-1,4,16,64,6.83,beegfs-ssd
cp,0,4096,51200,64,-1,4,16,64,52.54,ssd-beegfs
cp,0,4096,51200,128,-1,4,32,128,7.85,beegfs-ssd
cp,0,4096,51200,128,-1,4,32,128,52.9,ssd-beegfs
cp,0,4096,51200,2,-1,4,0,2,9.41,beegfs-ssd
cp,0,4096,51200,2,-1,4,0,2,21.11,ssd-beegfs
cp,0,4096,51200,4,-1,4,1,4,10.51,beegfs-ssd
cp,0,4096,51200,4,-1,4,1,4,35.84,ssd-beegfs
cp,0,4096,51200,8,-1,4,2,8,9.08,beegfs-ssd
cp,0,4096,51200,8,-1,4,2,8,51.17,ssd-beegfs
cp,0,4096,51200,16,-1,4,4,16,6.84,beegfs-ssd
cp,0,4096,51200,16,-1,4,4,16,52.87,ssd-beegfs
cp,0,4096,51200,32,-1,4,8,32,6.8,beegfs-ssd
cp,0,4096,51200,32,-1,4,8,32,52.69,ssd-beegfs
cp,0,4096,51200,64,-1,4,16,64,7.24,beegfs-ssd
cp,0,4096,51200,64,-1,4,16,64,52.84,ssd-beegfs
cp,0,4096,51200,128,-1,4,32,128,8.06,beegfs-ssd
cp,0,4096,51200,128,-1,4,32,128,52.56,ssd-beegfs
cp,0,4096,1024,2,-1,4,0,2,1885.84,beegfs-tmpfs
cp,0,4096,1024,2,-1,4,0,2,1931.3,tmpfs-beegfs
cp,0,4096,1024,4,-1,4,1,4,3224.73,beegfs-tmpfs
cp,0,4096,1024,4,-1,4,1,4,3781.97,tmpfs-beegfs
cp,0,4096,1024,8,-1,4,2,8,5671.63,beegfs-tmpfs
cp,0,4096,1024,8,-1,4,2,8,5548.26,tmpfs-beegfs
cp,0,4096,1024,16,-1,4,4,16,7987.84,beegfs-tmpfs
cp,0,4096,1024,16,-1,4,4,16,7713.13,tmpfs-beegfs
cp,0,4096,1024,32,-1,4,8,32,9055.88,beegfs-tmpfs
cp,0,4096,1024,32,-1,4,8,32,6406.55,tmpfs-beegfs
cp,0,4096,1024,64,-1,4,16,64,6063.21,beegfs-tmpfs
cp,0,4096,1024,64,-1,4,16,64,5086.01,tmpfs-beegfs
cp,0,4096,1024,128,-1,4,32,128,5089.82,beegfs-tmpfs
cp,0,4096,1024,128,-1,4,32,128,2816.43,tmpfs-beegfs
cp,0,4096,1024,2,-1,4,0,2,1557.86,beegfs-tmpfs
cp,0,4096,1024,2,-1,4,0,2,1596.8,tmpfs-beegfs
cp,0,4096,1024,4,-1,4,1,4,2764.53,beegfs-tmpfs
cp,0,4096,1024,4,-1,4,1,4,3058.39,tmpfs-beegfs
cp,0,4096,1024,8,-1,4,2,8,5328.34,beegfs-tmpfs
cp,0,4096,1024,8,-1,4,2,8,5700.13,tmpfs-beegfs
cp,0,4096,1024,16,-1,4,4,16,8385.88,beegfs-tmpfs
cp,0,4096,1024,16,-1,4,4,16,7379.17,tmpfs-beegfs
cp,0,4096,1024,32,-1,4,8,32,8521.92,beegfs-tmpfs
cp,0,4096,1024,32,-1,4,8,32,7334.26,tmpfs-beegfs
cp,0,4096,1024,64,-1,4,16,64,7917.7,beegfs-tmpfs
cp,0,4096,1024,64,-1,4,16,64,3009.21,tmpfs-beegfs
cp,0,4096,1024,128,-1,4,32,128,5566.71,beegfs-tmpfs
cp,0,4096,1024,128,-1,4,32,128,1455.26,tmpfs-beegfs
cp,0,4096,1024,2,-1,4,0,2,1694.94,beegfs-tmpfs
cp,0,4096,1024,2,-1,4,0,2,1123.53,tmpfs-beegfs
cp,0,4096,1024,4,-1,4,1,4,2521.88,beegfs-tmpfs
cp,0,4096,1024,4,-1,4,1,4,1790.1,tmpfs-beegfs
cp,0,4096,1024,8,-1,4,2,8,5204.3,beegfs-tmpfs
cp,0,4096,1024,8,-1,4,2,8,5515.06,tmpfs-beegfs
cp,0,4096,1024,16,-1,4,4,16,8459.01,beegfs-tmpfs
cp,0,4096,1024,16,-1,4,4,16,7765.78,tmpfs-beegfs
cp,0,4096,1024,32,-1,4,8,32,8175.03,beegfs-tmpfs
cp,0,4096,1024,32,-1,4,8,32,8287.92,tmpfs-beegfs
cp,0,4096,1024,64,-1,4,16,64,8708.46,beegfs-tmpfs
cp,0,4096,1024,64,-1,4,16,64,5719.04,tmpfs-beegfs
cp,0,4096,1024,128,-1,4,32,128,5680.96,beegfs-tmpfs
cp,0,4096,1024,128,-1,4,32,128,3216.25,tmpfs-beegfs
cp,0,4096,1024,2,-1,2,1,2,1397.76,beegfs-tmpfs
cp,0,4096,1024,2,-1,2,1,2,1583.28,tmpfs-beegfs
cp,0,4096,1024,4,-1,2,2,4,65.75,beegfs-tmpfs
cp,0,4096,1024,4,-1,2,2,4,57.46,tmpfs-beegfs
